Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount,Revenue,Profit,Margin%
DJR-285022,2/9/2024,In-Store,MY031639,Normanton,LE15,England,Yorkshire and the Humber,01JZ3NTBGS7CADRDT1PH54PJ3N,Sculpting Kit,Art Supplies,Sculpting Supplies,25.99,10.396,2,39.00%,$10.14,$31.19,60.00%
KAW-317265,8/31/2024,Online,WQ029470,Dean,OX7,England,London,01JZ3NR3AEE56EJDT1C4X1SYQR,Sweet Chili Thai Sauce,Food - Condiments,Sauces,3.49,1.396,12,28.00%,$0.98,$25.13,60.00%
SKS-295375,8/12/2024,In-Store,YX008923,London,EC1V,England,West Midlands,01JZ3NTEM87F9K3WRE26T78T25,Pear and Gorgonzola Salad,Food - Salads,Gourmet Salads,5.49,2.196,15,23.00%,$1.26,$49.41,60.00%
PNS-919797,4/15/2024,Online,XF009015,Charlton,OX12,England,London,01JZ3NR2QG5M8SE0NWC3TFWF3C,Safety Goggles,Safety,Personal Protective Equipment (PPE) & Disaster Preparedness,14.99,5.996,8,30.00%,$4.50,$71.95,60.00%
QTJ-453216,7/6/2024,In-Store,AX023223,Halton,LS9,England,West Midlands,01JZ3NT1G7R5ZP4Z6QM65SZ81H,Potato Wedge Seasoning,Food - Condiments,Seasoning Blends,2.49,0.996,4,2.00%,$0.05,$5.98,60.00%
CZC-671468,1/11/2024,Online,OJ070002,Upton,DN21,England,East of England,01JZ3NT51313QAM4E4ZKXDYQ3D,Honey Mustard Sauce,Food - Condiments,Sauces,3.29,1.316,10,16.00%,$0.53,$19.74,60.00%
AVA-234571,2/28/2024,In-Store,FP077912,Leeds,LS6,England,North East,01JZ3NR2RVZ1W8WTPC7ER64CQ1,Beef Stroganoff Meal Kit,Food - Frozen Meals,Frozen Dinner Kits,12.99,5.196,4,23.00%,$2.99,$31.18,60.00%
KQE-755318,5/15/2024,Online,KM010380,Newbiggin,NE46,England,London,01JZ3NR47M60NT642N0XTF1QTR,Wine Glasses,Home,Kitchen Accessories,29.99,11.996,20,21.00%,$6.30,$359.88,60.00%
DYB-237208,12/5/2024,In-Store,CY080029,Horton,BS37,England,West Midlands,01JZ3NTJZFAPR5M95027AT7SYK,Cinnamon Sugar Tortilla Chips,Food - Snacks,Sweet Snacks,3.29,1.316,14,5.00%,$0.16,$27.64,60.00%
SYG-188801,2/14/2024,Online,IB003332,Manchester,M14,England,London,01JZ3NCGVD6EH3WJ8VK97TM2CC,Portable Hand Warmer,Accessories,Tech Accessories,24.99,7.497,16,24.00%,$6.00,$279.89,70.00%
LRM-458222,10/20/2024,In-Store,MP039738,Wootton,NN4,England,East Midlands,01JZ3NCGQX2FRHVQH38DBR32BE,Portable Refrigerator Freezer,Outdoor,Camping Equipment,299.99,89.997,6,11.00%,$33.00,"$1,259.96",70.00%
GLN-759165,6/3/2024,Online,PU073770,Newtown,RG20,England,Yorkshire and the Humber,01JZ3NTGHA2Z08EEPBNZX59ZBG,Graphic Tee,Clothing,T-shirts,19.99,7.996,17,32.00%,$6.40,$203.90,60.00%
HCK-215996,7/7/2024,In-Store,XP047703,Birmingham,B40,England,North East,01JZ3NCAEJ3FWKYVC0PPTH48TC,Hot Salsa,Food - Dips,Salsa/Dips,2.29,0.687,15,25.00%,$0.57,$24.05,70.00%
SIC-295753,6/3/2024,Online,UQ041561,Birmingham,B12,England,South East,01JZ3NCAD0DP22CG9M1J1RETVP,Fleece Throw Unspecified Productet,Home,Bedding & Linens,29.99,8.997,10,0.00%,$0.00,$209.93,70.00%
TDK-483180,2/20/2024,In-Store,QV002659,Edinburgh,EH9,Scotland,North West,01JZ3NTCVC9FP5AT5005VB6SD0,Adjustable Pet Grooming Table,Pets,Grooming Supplies,109.99,43.996,12,4.00%,$4.40,$791.93,60.00%
ZEI-534550,12/1/2024,Online,SD058722,Brampton,NR34,England,Yorkshire and the Humber,01JZ3NT41CZZK9059QXMMFDG45,Vegan Taco Seasoning,Food - Spices,Plant-Based Seasonings,2.49,0.996,9,,$0.00,$13.45,60.00%
IOA-046775,10/10/2024,In-Store,FH010316,Buckland,CT16,England,North East,01JZ3NCGC48RC43KDY3ZCP2CYK,Digital Drawing Tablet,Art Supplies,Digital Art Supplies,79.99,23.997,12,,$0.00,$671.92,70.00%
RGJ-528718,9/30/2024,Online,RB087794,Thorpe,BD23,England,West Midlands,01JZ3NR5EKYAT69QM1WDJ0C3FK,Digital Camera,Electronics,Cameras & Photography,299.99,119.996,5,4.00%,$12.00,$899.97,60.00%
KMV-233267,11/10/2024,In-Store,ST070258,Horton,BS37,England,West Midlands,01JZ3NTK0PF89ZMV5TTW1QK36S,Basil Lemonade,Food - Beverages,Herbal Beverages,2.99,1.196,19,33.00%,$0.99,$34.09,60.00%
SVE-121796,10/22/2024,Online,PR048585,Birmingham,B12,England,Scotland,01JZ3NC9BAZRVBDF7RZV63BK22,Car Emergency Kit,Automotive,Safety and Emergency Supplies,49.99,14.997,17,3.00%,$1.50,$594.88,70.00%
RQW-962059,3/2/2024,In-Store,ON087532,Newton,IV1,Scotland,East of England,01JZ3NSYFFWT8F22WTX9RN6NMH,Magnetic Curtain Tiebacks,Home,Home Decor,12.99,5.196,15,7.00%,$0.91,$116.91,60.00%
GGB-381489,6/11/2024,Online,MC063078,Weston,GU32,England,East of England,01JZ3NCA1W3F3MY6XR6THXQSAH,Coconut Cream Pie Mix,Food - Baking,Mixes,4.99,1.497,5,8.00%,$0.40,$17.47,70.00%
HUW-448126,9/6/2024,In-Store,KS006371,Langley,SG4,England,Yorkshire and the Humber,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Food - Vegetables,Vegetables,1.99,0.796,15,6.00%,$0.12,$17.91,60.00%
TBB-265179,9/12/2024,Online,PR048585,Brampton,NR34,England,South East,01JZ3NC9BAZRVBDF7RZV63BK22,Car Emergency Kit,Automotive,Safety and Emergency Supplies,49.99,14.997,19,18.00%,$9.00,$664.87,70.00%
PVO-064214,11/23/2024,In-Store,GE075251,Pentre,SY4,Wales,West Midlands,01JZ3NTKH728PYKJHMM16MBAS3,Set of Gardening Gloves with Claws,Garden,Gardening Accessories,15.99,6.396,3,5.00%,$0.80,$28.78,60.00%
ECX-674753,7/17/2024,Online,NN069494,Upton,WF9,England,West Midlands,01JZ3NCFQWMEND7FMSNNWS4FRH,Portable Phone Mug Holder,,Automotive Accessories,14.99,4.497,7,24.00%,$3.60,$73.45,70.00%
EZQ-052691,2/28/2024,In-Store,ID044410,Buckland,CT16,England,West Midlands,01JZ3NCAM4S6R46A1H8S5RCY5N,Chocolate Fudge Brownie Mix,Food - Baking,Mixes,2.99,0.897,8,20.00%,$0.60,$16.74,70.00%
IOC-445531,12/3/2024,Online,EB020382,Liverpool,L74,England,North West,01JZ3NCANMKZ7CT3PF9EFBSTJ9,Reclining Camping Chair,Outdoor,Camping Equipment,49.99,14.997,2,13.00%,$6.50,$69.99,70.00%
FJR-527963,8/16/2024,In-Store,IK074906,Swindon,SN1,England,West Midlands,01JZ3NCADJPMY9S0DNRY878Z4G,Garden Tool Belt,Garden,Garden Decor,22.99,6.897,15,1.00%,$0.23,$241.40,70.00%
YND-202520,10/1/2024,Online,ZK040265,Edinburgh,EH9,Scotland,Wales,01JZ3NC9WV53VW2A9WF5RMKD1Y,Maple Syrup,Food - Condiments,Syrups,6.99,2.097,20,,$0.00,$97.86,70.00%
CHC-480828,6/4/2024,In-Store,AN082631,Milton,AB56,Scotland,Yorkshire & the Humber,01JZ3NT9M3PJA02SQKQE863JC3,Artisan Flatbreads,Food - Bakery,Breads,2.99,1.196,16,19.00%,$0.57,$28.70,60.00%
WTE-635395,8/22/2024,Online,EW044272,Aston,TF6,England,South West,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Clothing,Loungewear,49.99,14.997,2,22.00%,$11.00,$69.99,70.00%
FMD-414110,8/22/2024,In-Store,OB060281,London,WC1B,England,London,01JZ3NTFVS1MM3WVFAQCEZ72B3,Pasta (Linguine),Food - Pasta,Pasta,1.89,0.756,5,,$0.00,$5.67,60.00%
JOD-107780,6/23/2024,Online,VG036239,London,WC1B,England,South West,01JZ3NR12SF3Z3Z29X6X95S1VN,Maple Bacon Jerky,Food - Meat,Jerky,6.99,2.796,5,9.00%,$0.63,$20.97,60.00%
UWF-187051,4/8/2024,In-Store,PA050829,Kinloch,PH43,Scotland,Scotland,01JZ3NSYEVB9PQGDQ8258ZMY9C,Butternut Squash Soup,Food - Soups,Vegetarian Soups,3.49,1.396,7,35.00%,$1.22,$14.66,60.00%
JPG-228092,12/26/2024,Online,QH079879,Walton,CV35,England,East Midlands,01JZ3NTD5GHDRWHBP57PNK6V7F,Red Lentil Pasta,Food - Pasta,Specialty Pasta,3.99,1.596,15,9.00%,$0.36,$35.91,60.00%
CFM-834063,7/26/2024,In-Store,UN029150,Horton,BS37,England,Yorkshire and the Humber,01JZ3NTF4P3DPAZHJMFFX2PW45,Cinnamon Roll Dough,Food - Bakery,Frozen Baked Goods,4.49,1.796,20,36.00%,$1.62,$53.88,60.00%
PUF-490416,4/18/2024,Online,NN020680,Denton,M34,England,South East,01JZ3NTECMRP5D1M5TVNNEXQ6X,Granola Bars,Food - Snacks,Healthy Snacks,4.99,1.996,16,9.00%,$0.45,$47.90,60.00%
VUN-969833,5/21/2024,In-Store,JZ004144,Liverpool,L74,England,North West,01JZ3NT4QPXXP40DE0G1X47N4Q,Watercolor Paint Set,Art Supplies,Painting Supplies,19.99,7.996,12,8.00%,$1.60,$143.93,60.00%
KSA-114609,5/20/2024,Online,LG018760,Denton,M34,England,South East,01JZ3NC9ZQKV7FDACKF9H8GRVV,Portable Hammock Swing,Outdoor,Outdoor Furniture,59.99,17.997,13,10.00%,$6.00,$545.91,70.00%
RTQ-135595,4/15/2024,In-Store,TS050001,Belfast,BT2,Northern Ireland,West Midlands,01JZ3NRAPEAVY1AB4G21VFWJEC,Almond Butter,Food - Condiments,Nut Butters,6.49,2.596,20,29.00%,$1.88,$77.88,60.00%
VCP-792582,4/21/2024,Online,EW044272,Weston,GU32,England,South West,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Clothing,Loungewear,49.99,14.997,15,38.00%,$19.00,$524.90,70.00%
PCG-629645,9/10/2024,In-Store,KB068044,Pentre,SY4,Wales,North West,01JZ3NCAPJXA8QRSWP2R5V8NMB,Vegan Chocolate Cake Mix,Food - Baking,Mixes,4.29,1.287,18,9.00%,$0.39,$54.05,70.00%
DBU-955369,6/17/2024,Online,IC043696,Church End,N3,England,South East,01JZ3NR4ERVX5ZKAFNQGX86CW3,Raspberry Limeade,Food - Beverages,Juice,1.99,0.796,6,14.00%,$0.28,$7.16,60.00%
MLJ-382135,5/15/2024,In-Store,TB024905,Whitchurch,BS14,England,East Midlands,01JZ3NCGYMZSYV4YHNG22P2P9R,Peach Mango Smoothie,Food - Beverages,Smoothies,3.49,1.047,19,19.00%,$0.66,$46.42,70.00%
EVC-819163,4/30/2024,Online,BB052572,Kingston,DT10,England,South East,01JZ3NT055DDKHM9VGTFTY430F,Pet Hair Removal Roller,Pets,Grooming Supplies,10.99,4.396,7,25.00%,$2.75,$46.16,60.00%
OBY-151510,4/24/2024,In-Store,UU017281,Liverpool,L74,England,North East,01JZ3NTHKZ988AWYS5ZKFP12TW,Black Bean Spaghetti,Food - Pasta,Specialty Pasta,3.99,1.596,6,37.00%,$1.48,$14.36,60.00%
YWC-711021,9/26/2024,Online,TX089640,Manchester,M14,England,North East,01JZ3NTDQ7ZX588R70KAAZ7F5H,Puffer Winter Coat,Clothing - Outerwear,Coats,99.99,39.996,1,36.00%,$36.00,$59.99,60.00%
UYH-958033,10/31/2024,In-Store,BB066880,Aston,TF6,England,North East,01JZ3NC9EHJ03VMTPJATE37342,Electrolyte Water Bottle,Fitness,Hydration Gear,34.99,10.497,2,25.00%,$8.75,$48.99,70.00%
KHP-780130,1/5/2024,Online,BP098394,Merton,SW19,England,North West,01JZ3NT3FWJHJC7A65W03ZYD92,Honey Almond Granola Bars,Food - Snacks,Healthy Snacks,3.99,1.596,19,34.00%,$1.36,$45.49,60.00%
KSU-639896,7/19/2024,In-Store,DZ023531,Marston,ST20,England,West Midlands,01JZ3NR2QSK8TSZDXPHYCYRMP7,Luxury Memory Foam Mattress Topper,Home,Bedding & Linens,129.99,51.996,13,15.00%,$19.50,"$1,013.92",60.00%
BBN-442611,9/28/2024,Online,TI089468,Twyford,LE14,England,South East,01JZ3NSX8TV9JBR2H9P32ACQX2,Savory Snack Mix,Food - Snacks,Savory Snacks,4.49,1.796,20,37.00%,$1.66,$53.88,60.00%
MBV-309934,11/24/2024,In-Store,YG071594,Pentre,SY4,Wales,North West,01JZ3NR4MH8B1KD1DG3FYRNSBN,Rice Pilaf Mix,Food - Grains,Convenience Meal Kits,2.59,1.036,13,6.00%,$0.16,$20.20,60.00%
FQY-484115,8/11/2024,Online,MU076273,Newton,NG34,England,London,01JZ3NT9PM8RMH0WJ2NR9CWSB8,Dried Apricots,Food - Dried Fruits,Snacks,3.79,1.516,6,35.00%,$1.33,$13.64,60.00%
LLK-941577,5/15/2024,In-Store,RT001473,Birmingham,B40,England,South East,01JZ3NTD09XS4J8VDZG49NBMCR,Canvas Tote Bag,Clothing - Accessories,Bags,19.99,7.996,15,8.00%,$1.60,$179.91,60.00%
QYM-283418,10/29/2024,Online,BG041780,Norton,S8,England,South East,01JZ3NTHWCVX3NBQPJ6RPJS88Q,Digital Meat Thermometer,Kitchen,Cooking Tools & Utensils,24.99,9.996,20,25.00%,$6.25,$299.88,60.00%
ENB-620257,11/18/2024,In-Store,VL083988,Ashley,SN13,England,North West,01JZ3NT9481T3VQZB54C6E3KWR,Smoked Salmon,Food - Seafood,Smoked Seafood,14.99,5.996,8,28.00%,$4.20,$71.95,60.00%
GXF-246387,11/3/2024,Online,HJ060494,Pentre,SY4,Wales,Wales,01JZ3NR5K3CT6GSE9KQS3MCPJZ,Kids' Art Easel,Toys,Creative Toys,58.99,23.596,5,32.00%,$18.88,$176.97,60.00%
VIR-428537,7/24/2024,In-Store,AZ031509,Charlton,OX12,England,Yorkshire and the Humber,01JZ3NTESGHCTVABVKXGK53F95,Kids Tablet,Electronics,Tablets for Kids,129.99,51.996,16,8.00%,$10.40,"$1,247.90",60.00%
KEM-561953,8/3/2024,Online,SS011385,Bristol,BS41,England,London,01JZ3NT8TT0ASMVMSGXEYPQ0RK,Adjustable Bar Stools,Furniture,Seating,149.99,59.996,16,15.00%,$22.50,"$1,439.90",60.00%
YZI-399097,7/15/2024,In-Store,DC079292,Leeds,LS6,England,London,01JZ3NQZYMEN37E684SXYMNSXZ,Smartphone Projector Kit,Electronics,Home Entertainment Equipment,24.99,9.996,5,4.00%,$1.00,$74.97,60.00%
SJC-872666,6/21/2024,Online,IM046831,Thorpe,BD23,England,East of England,01JZ3NCF16ZEA15NKTHQT9FA48,Creamy Spinach Dip,Food - Prepared Foods,Dips and Spreads,5.99,1.797,4,35.00%,$2.10,$16.77,70.00%
YSF-529259,7/14/2024,In-Store,PF020673,Kingston,DT10,England,South West,01JZ3NR9J11CRZF2HBKV9E2JGX,Black Bean Soup,Food - Soups,Vegetarian Soups,3.49,1.396,15,37.00%,$1.29,$31.41,60.00%
HUT-678446,11/8/2024,Online,HJ024431,Belfast,BT2,Northern Ireland,South East,01JZ3NCGXV2V0M59ATFCWZYC82,LED Christmas Lights,Home,Seasonal Home Decor,29.99,8.997,12,7.00%,$2.10,$251.92,70.00%
TIQ-798216,6/21/2024,In-Store,ZI012690,Norton,NN11,England,East of England,01JZ3NT8X72B3HCETQ4PMTS2PF,Electric Griddle with Removable Plates,Kitchen,Cooking Appliances,59.99,23.996,6,29.00%,$17.40,$215.96,60.00%
QDC-440008,6/27/2024,Online,EI066899,Eaton,DN22,England,West Midlands,01JZ3NR7BPZNZNH9BF46F37VRA,Two-Tone Windbreaker,Clothing - Outerwear,Jackets,59.99,23.996,1,4.00%,$2.40,$35.99,60.00%
DWM-010992,1/8/2024,In-Store,BB052572,Sheffield,S33,England,East of England,01JZ3NT055DDKHM9VGTFTY430F,Pet Hair Removal Roller,Pets,Grooming Supplies,10.99,4.396,20,22.00%,$2.42,$131.88,60.00%
LFK-164495,6/3/2024,Online,CA001530,Leeds,LS6,England,West Midlands,01JZ3NSYWRD12Y0WE6YBP45PCS,Tailored Dress Pants,Clothing - Bottoms,Trousers,79.99,31.996,2,4.00%,$3.20,$95.99,60.00%
XNW-233327,7/21/2024,In-Store,VN032443,London,SW1E,England,South East,01JZ3NCC6RCGFZ9A3K2ZBBZ4AF,Black Bean & Corn Salad,Food - Salads,Vegetarian Salads,3.99,1.197,10,39.00%,$1.56,$27.93,70.00%
TUO-694134,9/7/2024,Online,TZ055834,Milton,NG22,England,South West,01JZ3NCGVSG8SAVGE89R9BEVSZ,Electric Food Slicer,Kitchen,Food Preparation Tools,99.99,29.997,5,35.00%,$35.00,$349.97,70.00%
UYF-310509,3/5/2024,In-Store,LQ023488,Marston,ST20,England,North West,01JZ3NRAQMWJDY6JCDKQT3Q90F,Ginger Tea,Food - Beverages,Herbal Tea,4.99,1.996,19,32.00%,$1.60,$56.89,60.00%
BCV-908609,8/27/2024,Online,BK071778,London,SW1E,England,South East,01JZ3NTFNRTV1V6EBA4GMC8JXT,Baked Mac and Cheese,Food - Frozen Foods,Frozen Meals,5.99,2.396,15,23.00%,$1.38,$53.91,60.00%
SGZ-901260,2/10/2024,In-Store,BC021992,Kingston,DT10,England,Yorkshire and the Humber,01JZ3NR2D5HTX2DZJCT69E6C0Y,Grapes (red),Food - Produce,Fruits,3.49,1.396,1,27.00%,$0.94,$2.09,60.00%
QZA-650174,10/12/2024,Online,SJ093928,Newtown,RG20,England,East Midlands,01JZ3NCC0K1BGNDQJRMVM2Z424,Cheddar Cheese Slices,Food - Dairy,Cheese,3.49,1.047,18,31.00%,$1.08,$43.97,70.00%
GKL-154764,8/13/2024,In-Store,KN081054,Birmingham,B12,England,Yorkshire and the Humber,01JZ3NCCJ2DXYB1RWV8MNBEPFN,Sliced Cheese,Food - Dairy,Cheese,4.49,1.347,19,40.00%,$1.80,$59.72,70.00%
ANR-205863,9/8/2024,Online,MG053337,London,EC3M,,London,01JZ3NR6YQQW9YGWNDJJY9HAMQ,Travel Laundry Bag,Travel,Travel Accessories,9.99,3.996,19,,$0.00,$113.89,60.00%
MNQ-291324,5/28/2024,In-Store,UQ072061,Bristol,BS41,England,West Midlands,01JZ3NCCEPA5VTEVFM9WQBEBXK,Fruit Infuser Water Bottle,Fitness,Hydration Gear,15.99,4.797,11,22.00%,$3.52,$123.12,70.00%
XUH-350965,12/4/2024,Online,DC012809,Sutton,CT15,England,South West,01JZ3NR1S69V3DYZXT30R629JQ,Rain Jacket,Clothing,Outerwear,64.99,25.996,13,,$0.00,$506.92,60.00%
ZRE-569559,9/3/2024,In-Store,UV068800,Buckland,CT16,England,East Midlands,01JZ3NTFHW8HHNCMHFWN73DG5E,Sweet Potato Noodles,Food - Pasta,Specialty Pasta,3.79,1.516,16,35.00%,$1.33,$36.38,60.00%
AJG-776849,4/22/2024,Online,PV059813,Church End,CB4,England,West Midlands,01JZ3NR37A4J3N39T91N8XXZG3,Garlic Breadsticks,Food - Sides,Bread & Rolls,3.49,1.396,17,29.00%,$1.01,$35.60,60.00%
BYV-084663,4/9/2024,In-Store,UT075766,Glasgow,G4,Scotland,London,01JZ3NC9Q99J6E9WT990AYGR44,Beef Taco Skillet,Food - Meal Kits,Mexican Cuisine Meal Kits,8.49,2.547,11,19.00%,$1.61,$65.37,70.00%
JKK-042314,12/6/2024,Online,AY077572,Newton,IV1,Scotland,South West,01JZ3NQZG99XWZRXF9CT3GMTEB,Chickpea Salad Deluxe,Food - Produce,Prepared Salads,4.29,1.716,12,,$0.00,$30.89,60.00%
YXC-032214,4/14/2024,In-Store,NK041669,Liverpool,L74,England,South East,01JZ3NR2S38117780N913JRKC4,Smoky BBQ Jackfruit,Food - Grocery,Meat Alternatives,4.99,1.996,6,28.00%,$1.40,$17.96,60.00%
STE-409690,10/23/2024,Online,CU022928,Sheffield,S1,England,South East,01JZ3NTKNXP3HJD0X5H9B7VHVE,Asian Stir-Fry Vegetables,Food - Frozen Foods,Frozen Vegetables,2.99,1.196,11,11.00%,$0.33,$19.73,60.00%
KPU-403000,5/7/2024,In-Store,KI089155,Tullich,AB55,Scotland,East of England,01JZ3NT8HHDRM1ZMENA9D66RVV,Pesto Pasta Salad,Food - Prepared Foods,Salads,4.99,1.996,10,24.00%,$1.20,$29.94,60.00%
FBT-826444,7/25/2024,Online,XA024137,Middleton,LE16,England,London,01JZ3NCFTEW1PBSYPAACMXD8YP,Window Bird Feeder,Outdoor,Outdoor Accessories,19.99,5.997,14,2.00%,$0.40,$195.90,70.00%
ATC-963624,10/15/2024,In-Store,QM000750,Merton,SW19,England,West Midlands,01JZ3NR1M67CYX605DCP871281,Electric Bike,Bicycles,Bicycles,899.99,359.996,9,34.00%,$306.00,"$4,859.95",60.00%
MLW-637686,6/6/2024,Online,JM093006,Preston,PR1,England,North East,01JZ3NSYHSGQ83PTBKHDNB40TZ,Spinach and Ricotta Ravioli,Food - Pasta,Pasta,6.49,2.596,16,29.00%,$1.88,$62.30,60.00%
VUM-241474,11/15/2024,In-Store,EG007010,West End,DN36,England,East Midlands,01JZ3NR40HK6JXB83ES2W6816G,Spicy Roasted Nuts,Food - Snacks,Savory Snacks,4.99,1.996,1,32.00%,$1.60,$2.99,60.00%
JLG-184664,11/4/2024,Online,TO031732,Sheffield,S33,England,East of England,01JZ3NTE0WKV3KV5DZG1RJW9PS,Mini Cordless Vacuum Cleaner,Home Appliances,Floor Care Appliances,45.99,18.396,15,14.00%,$6.44,$413.91,60.00%
MKU-926413,5/2/2024,In-Store,XB009407,London,EC1V,England,East Midlands,01JZ3NT1CY4423EQ1EXZJ9YY0K,Air Mattress,Outdoor,Camping Equipment,49.99,19.996,14,13.00%,$6.50,$419.92,60.00%
NCF-832119,4/8/2024,Online,TX089640,East End,BH21,England,East of England,01JZ3NTDQ7ZX588R70KAAZ7F5H,Puffer Winter Coat,Clothing - Outerwear,Coats,99.99,39.996,19,23.00%,$23.00,"$1,139.89",60.00%
MVO-382657,4/6/2024,In-Store,VN032443,Sutton,RH5,England,North East,01JZ3NCC6RCGFZ9A3K2ZBBZ4AF,Black Bean & Corn Salad,Food - Salads,Vegetarian Salads,3.99,1.197,5,30.00%,$1.20,$13.97,70.00%
KYO-196692,6/2/2024,Online,MC047623,Carlton,DL8,England,Yorkshire and the Humber,01JZ3NR2GA1PYYJYACA3HGP21P,Mechanical Pencil Set,Office,Writing Instruments,19.99,7.996,16,,$0.00,$191.90,60.00%
KRI-974380,11/15/2024,In-Store,OR084810,Liverpool,L33,England,London,01JZ3NR26W47035NDKGRQZ41Q6,Almond Flour Tortillas,Food - Baking & Cooking,Baking Ingredients,4.99,1.996,6,26.00%,$1.30,$17.96,60.00%
KBZ-755536,2/17/2024,Online,HJ046803,Aston,TF6,England,North East,01JZ3NCH1WYQH46ANGEVPSXQN8,Bicycle Lock,Bicycles,Accessories,29.99,8.997,17,10.00%,$3.00,$356.88,70.00%
VSH-449274,4/20/2024,In-Store,LE096161,Manchester,M14,England,West Midlands,01JZ3NR1JY7YRFR16GWKJJ9KM7,Striped Long Sleeve Shirt,Clothing - Shirts,Casual Shirts,29.99,11.996,17,18.00%,$5.40,$305.90,60.00%
VHO-108088,10/9/2024,Online,VA029829,Belfast,BT2,Northern Ireland,South East,01JZ3NRA34M61113YYA8NCT0S9,Classic BBQ Sauce,Food - Condiments,BBQ Sauces,2.79,1.116,17,27.00%,$0.75,$28.46,60.00%
LGR-809608,12/8/2024,In-Store,IB011406,Preston,PR1,England,South West,01JZ3NCBHQ1J4ZZMJ2ADNP8B1N,Compact Hair Dryer,Beauty,Hair Care Tools,29.99,8.997,20,,$0.00,$419.86,70.00%
NAU-972817,9/19/2024,Online,IN090564,London,WC2H,England,North West,01JZ3NCB9N3BNE4VWXX522ZNYN,Electronic Drum Kit,Music,Instruments,359.99,107.997,6,29.00%,$104.40,"$1,511.96",70.00%
OFD-826605,5/27/2024,In-Store,AK060338,Brampton,NR34,England,West Midlands,01JZ3NRAWS7WV13FEN3N4G2AAZ,Coconut Chia Seed Pudding,Food - Snacks,Healthy Snacks,2.99,1.196,4,2.00%,$0.06,$7.18,60.00%
FHM-356875,3/9/2024,Online,VY052710,London,EC1V,England,Yorkshire and the Humber,01JZ3NR18FNK2A85Z6DQNHH2Y7,Key Finder,Accessories,Tech Accessories,19.99,7.996,9,23.00%,$4.60,$107.95,60.00%
ZTV-728368,5/18/2024,In-Store,GD009361,Linton,BD23,England,East Midlands,01JZ3NR53W95QPVZ0HD5JKS01J,Caraway Rye Bread,Food - Bakery,Breads,4.79,1.916,2,3.00%,$0.14,$5.75,60.00%
RZC-108033,6/18/2024,Online,QV096048,Upton,DN21,England,London,01JZ3NT18M1D457CMXR2BE9C9V,Portable Solar Charger,Electronics,Solar Power Accessories,29.99,11.996,12,,$0.00,$215.93,60.00%
CBX-807290,10/17/2024,In-Store,QL014779,Belfast,BT2,Northern Ireland,London,01JZ3NR27M8AEFN8XG398R4M61,Chocolate Mint Thins,Food - Snacks,Candy,2.99,1.196,8,38.00%,$1.14,$14.35,60.00%
VMX-067854,12/9/2024,Online,NW002733,Hatton,CV35,England,Yorkshire and the Humber,01JZ3NTBEPWS0TSWZ9RMRW80HG,Crafting Kit,Art Supplies,Craft Kits,29.99,11.996,20,19.00%,$5.70,$359.88,60.00%
WDR-679661,6/20/2024,In-Store,RO053923,Kingston,DT10,England,Yorkshire and the Humber,01JZ3NR49PNQVTK6QH1A81RTN9,Linen Trousers,Clothing - Bottoms,Trousers,44.99,17.996,9,15.00%,$6.75,$242.95,60.00%
VAH-936725,6/6/2024,Online,WO032878,Bradford,BD7,England,South West,01JZ3NR1XDTT9KZ7B0T1Z9FGV7,Bamboo Cotton Tank Top,Clothing - Tops,Sustainable Fashion,22.99,9.196,4,16.00%,$3.68,$55.18,60.00%
IDL-370977,3/4/2024,In-Store,US021421,Weston,GU32,England,East of England,01JZ3NT2SB73VJH28QM38EE8CC,Weighted Unspecified Productet,,Sleep & Relaxation,79.99,31.996,5,28.00%,$22.40,$239.97,60.00%
MTB-473109,5/31/2024,Online,HO054448,Dean,OX7,England,South West,01JZ3NCBJ5KP0SV5PYJV6W5AEF,Organic Whole Grain Oats,Food - Breakfast,Breakfast Cereals,2.49,0.747,10,8.00%,$0.20,$17.43,70.00%
CCC-123188,11/29/2024,In-Store,GD009361,Upton,DN21,England,East Midlands,01JZ3NR53W95QPVZ0HD5JKS01J,Caraway Rye Bread,Food - Bakery,Breads,4.79,1.916,8,37.00%,$1.77,$22.99,60.00%
KGE-213525,12/23/2024,Online,LQ023488,Langley,SG4,England,London,01JZ3NRAQMWJDY6JCDKQT3Q90F,Ginger Tea,Food - Beverages,Herbal Tea,4.99,1.996,9,40.00%,$2.00,$26.95,60.00%
WPV-296937,3/4/2024,In-Store,VN053890,Newton,IV1,Scotland,Yorkshire & the Humber,01JZ3NC9Y5864GSVSXNJPJ0ZA9,Sweet Chili Dipping Sauce,Food - Condiments,Dips,2.99,0.897,3,40.00%,$1.20,$6.28,70.00%
TGY-361644,2/7/2024,Online,TU097281,Normanton,LE15,England,North West,01JZ3NTPEZWGAZZWMHETHAZK7R,Multi-Purpose Scissors,Office,Office Supplies,8.99,3.596,8,34.00%,$3.06,$43.15,60.00%
